PERSON_ID,COMPANY_NAME,COMPANY_LI_NAME,LAST_TITLE,GROUP_START_DATE,GROUP_END_DATE
55c4950a-9f49-4c0d-a54e-035c395cf69d,Vindicia,vindicia,Marketing Intern,2014-06-01,2014-08-01
8aadc7f0-9de1-4e14-8f9b-3f5a36b0b1fb,Intel Corporation,intel-corporation,DFT CAD Engineer,2018-06-01,
38f8640c-0de7-4bf6-b648-a49011772dbc,Apple,apple,AMS design Engineer,2019-10-01,
38f8640c-0de7-4bf6-b648-a49011772dbc,Intel Corporation,intel-corporation,Member Of Technical Staff,2008-02-01,2019-10-01
38f8640c-0de7-4bf6-b648-a49011772dbc,Nascentric,nascentric,Intern,2007-06-01,2007-08-01
38f8640c-0de7-4bf6-b648-a49011772dbc,National Center for Atmospheric Research,national-center-for-atmospheric-research,Student Intern,2006-01-01,2006-01-01
91c44c70-34f6-411a-99d9-afccfb5d13cf,"Harmonic Bionics, Inc.",harmonic-bionics-inc,Software Design Lead,2021-06-01,
91c44c70-34f6-411a-99d9-afccfb5d13cf,"Emergent Space Technologies, Inc.",emergent-space-technologies-inc.,Aerospace Engineer,2019-09-01,2021-06-01
91c44c70-34f6-411a-99d9-afccfb5d13cf,Magic Leap,magic-leap-inc-,Associate Systems Engineer,2017-06-01,2019-09-01
91c44c70-34f6-411a-99d9-afccfb5d13cf,Vitality Systems LLC,vitality-systems-llc,Chief Technology Officer,2016-01-01,2016-08-01
91c44c70-34f6-411a-99d9-afccfb5d13cf,Grindhouse Productions,n/a,Chief Operations Officer,2015-09-01,2016-04-01
91c44c70-34f6-411a-99d9-afccfb5d13cf,The University of Texas at Austin,theuniversityoftexasataustin-,"Research Assistant - Automated Guidance, Navigation & Control Laboratory",2015-08-01,2015-12-01
91c44c70-34f6-411a-99d9-afccfb5d13cf,NASA - National Aeronautics and Space Administration,nasa,Student Intern - High School Aerospace Scholars,2012-01-01,2012-07-01
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,"NBCUniversal Media, LLC",nbcuniversal-inc-,Media Tech Intern,2021-06-01,
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,Kroger,kroger,Industrial Engineering Intern,2020-05-01,2020-08-01
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,Ohio Union Activities Board,ouab,Director of Collaborative Events,2020-02-01,
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,The Ohio State University,the-ohio-state-university,Computer Science Undergraduate Lab Assistant,2019-08-01,
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,The Ohio State University,the-ohio-state-university,Product Development - Project Lead,2019-01-01,2019-05-01
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,The Comet Zone,the-comet-zone,General Manager,2016-08-01,2018-05-01
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,Snap Inc.,snap-inc-co,Graphic and Geofilter Designer,2016-07-01,
13d7109f-a86c-44f5-ae7c-2c8d93617a7c,Cincinnati Team Apparel,n/a,"Graphic & Web Designer, Sales Associate",2014-12-01,2016-08-01
783baa45-8fc8-42de-a5a6-8c376fabd01f,McGill University,mcgill-university,Research Assistant,2020-09-01,
783baa45-8fc8-42de-a5a6-8c376fabd01f,Carleton University,carleton-university,Undergraduate Research Assistant,2020-05-01,2020-09-01
783baa45-8fc8-42de-a5a6-8c376fabd01f,Synopsys Inc,synopsys,Security IP Intern,2019-01-01,2019-08-01
783baa45-8fc8-42de-a5a6-8c376fabd01f,Synopsys - Security IP,synopsys-security-ip,Security IP Intern,2017-05-01,2017-12-01
783baa45-8fc8-42de-a5a6-8c376fabd01f,MMIST,mmist,Software Verification Engineer,2016-06-01,2016-09-01
783baa45-8fc8-42de-a5a6-8c376fabd01f,City of Ottawa,city-of-ottawa,Lifeguard and Swimming Instructor,2014-03-01,2016-03-01
957a04bb-1d20-4082-bde7-fcdd9cc3afae,GLOBALFOUNDRIES,globalfoundries,Director Engineering,1995-10-01,
2f8a9c72-79fe-413f-82b2-262b321a9de3,Qkids,qkids.net,ESL Teacher,2018-04-01,
2f8a9c72-79fe-413f-82b2-262b321a9de3,The Oreo Cat,the-oreo-cat,Founder,2014-01-01,
2f8a9c72-79fe-413f-82b2-262b321a9de3,Tina Modugno,n/a,Children's Book Illustrator,2013-01-01,
2f8a9c72-79fe-413f-82b2-262b321a9de3,Freelance (Self-employed),n/a,Educational Content Creator,2013-01-01,
2f8a9c72-79fe-413f-82b2-262b321a9de3,Autodesk Montreal,autodesk,QA Analyst - M&E Product Development Group,2010-04-01,2012-08-01
2f8a9c72-79fe-413f-82b2-262b321a9de3,Xceed Software,xceed-software,Technical Graphic Artist,2009-05-01,2010-04-01
2f8a9c72-79fe-413f-82b2-262b321a9de3,Ubisoft Montreal,ubisoft-montreal,Lead Texture Artist,2005-04-01,2008-08-01
2f8a9c72-79fe-413f-82b2-262b321a9de3,DC Studios,n/a,Lead Artist,2003-01-01,2005-01-01
2f8a9c72-79fe-413f-82b2-262b321a9de3,Gala Film,n/a,3D Artist,2002-09-01,2003-10-01
2f8a9c72-79fe-413f-82b2-262b321a9de3,Tube Images,n/a,Texture and composite artist,2001-06-01,2002-12-01
c96ac628-84fe-46bf-8486-215f4b9050b9,Pepperfry,pepperfry,Chief Technology Officer,2011-12-01,
c96ac628-84fe-46bf-8486-215f4b9050b9,Zapak.com,zapak.com,Vice President - Engineering,2006-10-01,2011-11-01
c96ac628-84fe-46bf-8486-215f4b9050b9,Times Internet Limited,timesinternet,Tech Head - SAP,1999-10-01,2006-10-01
c96ac628-84fe-46bf-8486-215f4b9050b9,L&T Infotech,l&t-infotech,SAP Technical Consultant,1999-03-01,1999-10-01
c96ac628-84fe-46bf-8486-215f4b9050b9,Mastek UK Ltd.,mastek,Software Consultant,1997-02-01,1998-12-01
c96ac628-84fe-46bf-8486-215f4b9050b9,Atlaz Technology Services Ltd,n/a,Senior Software Engineer,1995-10-01,1997-01-01
6c27e19a-3e2a-4083-a2f6-a7a175efe788,Toast,toast-inc,"Manager, Solutions Engineering",2021-02-01,
6c27e19a-3e2a-4083-a2f6-a7a175efe788,Incentivio,incentivio,Customer Success Manager,2020-05-01,2021-02-01
6c27e19a-3e2a-4083-a2f6-a7a175efe788,"Toast, Inc.",toast-inc,Enterprise Solutions Engineer,2017-06-01,2020-04-01
6c27e19a-3e2a-4083-a2f6-a7a175efe788,Fuji at Kendall,n/a,Server,2014-05-01,2020-01-01
6c27e19a-3e2a-4083-a2f6-a7a175efe788,"United Lens Company, Inc.",united-lens-company-inc-,Office Assistant,2011-07-01,2014-08-01
1fb485a0-883c-4605-a003-f6b1db6f714f,Etsy,etsy,Etsy seller,2018-06-01,
1fb485a0-883c-4605-a003-f6b1db6f714f,Alloga UK,allogauk,Administrator,2017-06-01,
e8ff051f-8bcf-454d-b1dc-c094f441414a,The Citco Group Limited,citco-group-limited,Cloud Architect | Assistant Vice President,2021-03-01,2021-08-01
e8ff051f-8bcf-454d-b1dc-c094f441414a,Koch Business Solutions India,kbsindia,Senior Developer,2019-10-01,2021-03-01
e8ff051f-8bcf-454d-b1dc-c094f441414a,AppDirect,appdirect,Senior Software Engineer,2019-07-01,2019-09-01
e8ff051f-8bcf-454d-b1dc-c094f441414a,NICE Actimize,actimize,Specialist Software Engineer,2016-10-01,2019-07-01
e8ff051f-8bcf-454d-b1dc-c094f441414a,Amdocs,amdocs,Technology Integration Engineer,2011-07-01,2016-07-01
e8ff051f-8bcf-454d-b1dc-c094f441414a,Tata Consultancy Services,tata-consultancy-services,Assistant Systems Engineer,2009-12-01,2011-06-01
e8ff051f-8bcf-454d-b1dc-c094f441414a,Tata Research Development and Design Centre (TRDDC),tata-research-development-and-design-centre-trddc,Internship,2008-07-01,2009-04-01
fbde20ad-fb0b-4d47-b068-d9c46c2423d1,Two Sigma,two-sigma-investments,Vice President,2012-07-01,
fbde20ad-fb0b-4d47-b068-d9c46c2423d1,Two Sigma,two-sigma-investments,Quantitative Research Analyst Intern,2011-06-01,2011-08-01
fbde20ad-fb0b-4d47-b068-d9c46c2423d1,Brown University,brown-university,"Researcher, Division of Applied Math",2009-08-01,2011-06-01
f9e638d3-e0d4-44b3-b2e3-cd1649ecde1d,GoCardless,gocardless,Strategic Planning Intern,2021-06-01,2021-09-01
f9e638d3-e0d4-44b3-b2e3-cd1649ecde1d,Cambridge Consulting Network (London),cambridge-consulting-network-london,Vice President - Training,2019-10-01,2021-03-01
f9e638d3-e0d4-44b3-b2e3-cd1649ecde1d,LSE Futuristic Affairs,lsefutureimpact,President,2018-10-01,2021-01-01
f9e638d3-e0d4-44b3-b2e3-cd1649ecde1d,180 Degrees Consulting,180degreesconsulting,Team Leader,2018-10-01,2020-04-01
f9e638d3-e0d4-44b3-b2e3-cd1649ecde1d,The London School of Economics and Political Science (LSE),london-school-of-economics,Student Mentor,2018-09-01,2019-01-01
ade036a0-3762-4852-a326-b6eb5afc0c48,Rubicon Global,rubicon-global,Help Desk Analyst,2018-08-01,2020-03-01
ade036a0-3762-4852-a326-b6eb5afc0c48,Wells Fargo Advisors,wells-fargo-advisors,TMT Specialized Support-WFA-End User Support,2016-12-01,2017-10-01
ade036a0-3762-4852-a326-b6eb5afc0c48,Monsanto,monsanto,Desktop Support Services | Desktop Support Specialist,2016-03-01,2016-10-01
ade036a0-3762-4852-a326-b6eb5afc0c48,"ApexIT Consulting Group, Inc.",apexit-consulting-group-inc.,Project Coordinator/Technical Lead,2015-04-01,2015-07-01
ade036a0-3762-4852-a326-b6eb5afc0c48,St. Anthony's Medical Center,st--anthony%27s-medical-center,Windows 7 Deployment Technician,2014-10-01,2015-02-01
ade036a0-3762-4852-a326-b6eb5afc0c48,BJC HealthCare,bjc-healthcare,Desktop Support/Deployment Team Lead,2013-09-01,2014-03-01
ade036a0-3762-4852-a326-b6eb5afc0c48,Nestlé Purina North America,nestl-purina-north-america,Desktop Support Technician,2011-04-01,2013-04-01
ade036a0-3762-4852-a326-b6eb5afc0c48,"Marsh & McLennan Companies, Inc.",marshmclennan,Desktop Support Technician,2011-01-01,2011-04-01
ade036a0-3762-4852-a326-b6eb5afc0c48,Mastercard,n/a,Desktop Support Technician,2010-05-01,2010-12-01
ade036a0-3762-4852-a326-b6eb5afc0c48,Bank of America,bank-of-america,Senior Analyst-Desktop Support,1998-01-01,2008-01-01
eed6fc7e-007c-4960-8dcb-6e226aa106cb,Intel Corporation,intel-corporation,Mechanical Engineering,2021-04-01,
5d7721df-4980-41c4-8d3e-5453a5d790cf,Coinbase,coinbase,Software Engineer,2022-02-01,
5d7721df-4980-41c4-8d3e-5453a5d790cf,Civix,gocivix,Software Developer,2019-10-01,2022-01-01
5d7721df-4980-41c4-8d3e-5453a5d790cf,Terabit.ca,terabit-ca,Software Developer,2019-02-01,2019-10-01
5d7721df-4980-41c4-8d3e-5453a5d790cf,Private Employer,n/a,Freelance,2018-11-01,2019-02-01
d7c48ac0-08ef-46c9-bc01-231983896df4,Coinbase,coinbase,Head of HR M&A Integration,2021-11-01,
d7c48ac0-08ef-46c9-bc01-231983896df4,Amazon,amazon,WW M&A HR Integration PM leader,2013-03-01,2021-10-01
d7c48ac0-08ef-46c9-bc01-231983896df4,Microsoft,microsoft,Senior HR Manager,2005-10-01,2013-03-01
d7c48ac0-08ef-46c9-bc01-231983896df4,University of Washington,university-of-washington,Organization Development Consultant,2004-09-01,2005-10-01
d7c48ac0-08ef-46c9-bc01-231983896df4,Virginia Commonwealth University Health System,vcu-health-system,Organization Development Consultant,2001-07-01,2004-08-01
d7c48ac0-08ef-46c9-bc01-231983896df4,Virginia Commonwealth University,virginia-commonwealth-university,Organization Development Consultant,1997-08-01,2001-07-01
d7c48ac0-08ef-46c9-bc01-231983896df4,University of Richmond,university-of-richmond,Richmond College,1995-07-01,1997-08-01
6fbe11af-c682-445e-814c-7a075e979ea5,Intel Corporation,intel-corporation,Senior Decision Specialist,2009-01-01,
6fbe11af-c682-445e-814c-7a075e979ea5,Intel Corporation,intel-corporation,MBA Finance Intern,2008-06-01,2008-08-01
3fde0b68-bfe6-4acd-b46a-3b6ded0e8a62,fabric,teamfabric,Recruiter,2021-09-01,2021-11-01
3fde0b68-bfe6-4acd-b46a-3b6ded0e8a62,DWPlaceSolutions,dwplacesolutions,Human Resources Executive,2021-02-01,2021-06-01
3fde0b68-bfe6-4acd-b46a-3b6ded0e8a62,6Wresearch,6w-research,Market Research Internship,2020-09-01,2020-11-01
3fde0b68-bfe6-4acd-b46a-3b6ded0e8a62,Unschool,unschool-it,Sales And Marketing Intern,2020-08-01,2020-09-01
2279b018-223f-4aa5-9070-ca9e3a65fb1c,Veeva Systems,veeva-systems,Global Program Manager,2019-09-01,
2279b018-223f-4aa5-9070-ca9e3a65fb1c,IWT Cleaning Excellence,iwt-pharma,Project Manager Pharma Solutions,2017-01-01,2019-07-01
2279b018-223f-4aa5-9070-ca9e3a65fb1c,Tecniplast,tecniplast,Product Specialist,2015-06-01,2016-12-01
2279b018-223f-4aa5-9070-ca9e3a65fb1c,Me stesso,me-stesso,Private Tutor,2009-10-01,2015-04-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,Powderkeg,n/a,Interactive Producer,2022-01-01,
ab06df51-3bed-4464-95d9-0522bb4f0fec,UM Worldwide,um-ww,US Head of Innovation,2021-02-01,
ab06df51-3bed-4464-95d9-0522bb4f0fec,IMEPILT STUDIOS,imepilt,Head of Immersive Entertainment,2019-02-01,
ab06df51-3bed-4464-95d9-0522bb4f0fec,IPG Media Lab,ipg-media-lab,"SVP, Executive Director, Strategy",2015-04-01,
ab06df51-3bed-4464-95d9-0522bb4f0fec,Avatron Park,avatron-park,Chief Technology Officer,2014-01-01,2016-12-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,"Refinery29, Inc.",refinery29-inc-,Director of Product,2013-06-01,2015-03-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,Rewordable,n/a,Co-Designer,2008-05-01,
ab06df51-3bed-4464-95d9-0522bb4f0fec,Socialbomb,socialbomb-inc.,Co-Founder & Chief Creative Officer,2008-05-01,2013-05-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,area/code,areacode,"Game Producer, Wireless Research & Development",2007-01-01,2008-01-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,CBS,cbs-interactive-uk-,Digital Media Producer,2005-01-01,2006-01-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,Conductor,conductor,Digital Media Manager,2005-01-01,2005-01-01
ab06df51-3bed-4464-95d9-0522bb4f0fec,Center Theatre Group,center-theatre-group,Stage Manager & Production Assistant,2003-01-01,2005-01-01
01f428f8-9dd8-4acc-86d5-794c5b4bf5af,Kapiche,kapiche,"CEO, Founder",2016-01-01,
01f428f8-9dd8-4acc-86d5-794c5b4bf5af,Various Companies,n/a,Contract Software Engineer,2013-01-01,2015-12-01
01f428f8-9dd8-4acc-86d5-794c5b4bf5af,Leximancer,leximancer-pty-ltd,Product Manager & Software Engineer,2008-03-01,2013-01-01
01f428f8-9dd8-4acc-86d5-794c5b4bf5af,Daesim Technologies Pty Ltd,daesim-technologies-pty-ltd,Junior Software Engineer,2007-01-01,2008-03-01
0f2a837b-c4f8-4d08-8507-ff46d0552421,Nike,nike,"Manager, Global Grey Market Management",2018-02-01,
0f2a837b-c4f8-4d08-8507-ff46d0552421,Adpearance,adpearance,Digital Advertising Analyst,2016-06-01,2018-02-01
0f2a837b-c4f8-4d08-8507-ff46d0552421,Amazon,amazon,Operations Leadership Intern,2015-06-01,2015-08-01
0f2a837b-c4f8-4d08-8507-ff46d0552421,YM7- Youth Movement,ym7--youth-movement,Operations Director,2014-09-01,2015-07-01
0f2a837b-c4f8-4d08-8507-ff46d0552421,Spotify,spotify,SpotifyU Campus Influencer,2013-08-01,2013-12-01
f8263b62-78c0-43e6-b31e-71398ac1f01b,Atlona Technologies,atlona-technologies,Product Manager,2003-04-01,
e6492745-10a6-4cda-9f2f-acbe47b83fe1,Nike,nike,"Senior Diversity Talent Recruiting Partner, Global Technology",2021-07-01,
e6492745-10a6-4cda-9f2f-acbe47b83fe1,Google,google,Technical Recruiter,2017-10-01,2021-07-01
e6492745-10a6-4cda-9f2f-acbe47b83fe1,TEKsystems,teksystems,Sr.Technical Recruiter,2015-06-01,2017-10-01
e6492745-10a6-4cda-9f2f-acbe47b83fe1,TEKsystems,teksystems,Sales/Recruiter Intern,2014-06-01,2014-08-01
e6492745-10a6-4cda-9f2f-acbe47b83fe1,ConMed Linvatec,conmed-linvatec-australia,Medical Sales Intern,2013-05-01,2013-08-01
84274d1a-2a39-4e31-b7ea-aa02d46b2e6d,Patreon,patreon,Senior Executive Assistant to the Chief People Officer,2019-05-01,
84274d1a-2a39-4e31-b7ea-aa02d46b2e6d,Interstellar,gointerstellar,Executive Assistant to CEO,2018-04-01,2019-04-01
84274d1a-2a39-4e31-b7ea-aa02d46b2e6d,ForgeRock,forgerock,Executive Assistant,2015-08-01,2018-03-01
8b2b521e-8426-464b-ab40-d907c29d9cda,Microsoft,microsoft,Engineer,,
da6580af-d07d-4682-9840-5ff6dbe75469,Google,google,Software Engineer,2019-02-01,
da6580af-d07d-4682-9840-5ff6dbe75469,The D. E. Shaw Group,d.-e.-shaw-&-co.,Quant Systems Intern,2018-05-01,2018-08-01
da6580af-d07d-4682-9840-5ff6dbe75469,Hutchin Hill Capital,hutchin-hill-capital,Software Engineering Intern,2017-05-01,2017-08-01
da6580af-d07d-4682-9840-5ff6dbe75469,Hutchin Hill Capital,hutchin-hill-capital,Software Engineering Intern,2016-05-01,2016-08-01
da6580af-d07d-4682-9840-5ff6dbe75469,National University of Singapore Graphene Research Center,n/a,Theoretical Physics Research Assistant,2015-05-01,2015-08-01
5fc34093-bae9-463c-8839-bdecba828c23,Setra Systems,setra-systems,Software Design Engineer III,2020-06-01,
5fc34093-bae9-463c-8839-bdecba828c23,Yethi Consulting,yethi-consulting,Product Engineer,2018-12-01,2020-03-01
5fc34093-bae9-463c-8839-bdecba828c23,Hewlett Packard Enterprise,hewlett-packard-enterprise,Software Engineer,2015-08-01,2018-11-01
873064e6-b358-4685-989a-573431d49d61,Radiator Labs,radiatorlabs,Vice President Of Business Development,2019-12-01,
873064e6-b358-4685-989a-573431d49d61,Rentlogic,rentlogic,Advisor,2018-01-01,2020-01-01
873064e6-b358-4685-989a-573431d49d61,Eastern Consolidated,eastern-consolidated,Director,2016-02-01,2018-07-01
873064e6-b358-4685-989a-573431d49d61,Mercer Equities,n/a,Principal,2014-07-01,
873064e6-b358-4685-989a-573431d49d61,STASH :: New York,n/a,Owner and Operator,2011-11-01,2014-02-01
873064e6-b358-4685-989a-573431d49d61,SNAP Sports Bar,snap-sports-bar,Owner and Operator,2010-01-01,2014-01-01
873064e6-b358-4685-989a-573431d49d61,CV New York,n/a,Owner and Operator,2009-01-01,2012-01-01
873064e6-b358-4685-989a-573431d49d61,"The Bloc Group, llc.",n/a,President and Co-Founder,2005-01-01,2012-01-01
fc946bbb-84ab-4f9b-8894-1df059e24060,Oracle,oracle,Principal Member of Technical Staff,2014-12-01,
fc946bbb-84ab-4f9b-8894-1df059e24060,Tune,tune,Senior Software Engineer,2013-12-01,2014-11-01
fc946bbb-84ab-4f9b-8894-1df059e24060,Dogfish Software,dogfish-software,Senior Cloud/Web Developer,2013-06-01,2013-12-01
fc946bbb-84ab-4f9b-8894-1df059e24060,Amazon,amazon,Software Development Engineer 2,2009-11-01,2013-06-01
fc946bbb-84ab-4f9b-8894-1df059e24060,"PhotoWorks, Inc",n/a,Web Developer,2008-03-01,2009-08-01
73e23451-f0ab-4269-8ff8-1f73e0a768a7,VNG - Verbundnetz Gas AG,vngag,Direktor - Leiter Strategie & Umsetzung,2006-07-01,
0b6ea531-a995-49d7-9d5b-842e38917cca,Snap One,snaponellc,"Fulfillment Manager, Salt Lake City at Snap One",2022-01-01,
0b6ea531-a995-49d7-9d5b-842e38917cca,SnapAV,snap-av,"Manager, International Logistics and Customs at SnapAV",2020-01-01,2022-01-01
0b6ea531-a995-49d7-9d5b-842e38917cca,Control4,control4,Traffic Manager,2008-09-01,2020-01-01
0b6ea531-a995-49d7-9d5b-842e38917cca,Peterson Plumbing Supply,n/a,Operations Manager,2004-09-01,2008-09-01
a41a68e0-e855-4fdc-a065-ccbe20136253,Unsupervised,unsupervisedai,Director Of Product Design,2020-03-01,
a41a68e0-e855-4fdc-a065-ccbe20136253,Workfront,adobeworkfront,Sr UX Manager - Work productivity suite | Content suite,2018-04-01,2020-03-01
a41a68e0-e855-4fdc-a065-ccbe20136253,Numetric,numetric,VP of Product & Design,2016-09-01,2018-04-01
a41a68e0-e855-4fdc-a065-ccbe20136253,Adobe,adobe,Sr. Product Designer | Design Lead | Analytics,2012-05-01,2016-09-01
a41a68e0-e855-4fdc-a065-ccbe20136253,MokiNetworks,mokinetworks,UI/UX Designer,2011-01-01,2012-05-01
a41a68e0-e855-4fdc-a065-ccbe20136253,Infogenix,n/a,Designer,2010-01-01,2010-10-01
a41a68e0-e855-4fdc-a065-ccbe20136253,Matt Bryan Design LLC,matt-bryan-design-llc,Owner,2009-04-01,2013-03-01
a41a68e0-e855-4fdc-a065-ccbe20136253,one on one marketing,one-on-one-marketing,Graphic Designer,2007-01-01,2008-01-01
a41a68e0-e855-4fdc-a065-ccbe20136253,simplicity group,n/a,Sales Rep,2007-01-01,2007-01-01
a41a68e0-e855-4fdc-a065-ccbe20136253,Heritage Web Solutions,n/a,Web Designer,2006-01-01,2007-01-01
a41a68e0-e855-4fdc-a065-ccbe20136253,EZ-net tools,n/a,Web Designer,2005-01-01,2006-01-01
3afe2f1c-4ca6-49db-b3ab-849487964ab1,BAYADA Home Health Care,bayada-home-health-care,"Talent Acquisition Partner III, Joint Venture Strategy Lead",2018-06-01,
3afe2f1c-4ca6-49db-b3ab-849487964ab1,High Performance Real Estate Advisors,hprea,Director of Talent Acquisition,2017-07-01,2018-06-01
3afe2f1c-4ca6-49db-b3ab-849487964ab1,The Creative Group,robert-half-international,Recruiting Manager,2015-08-01,2017-07-01
3afe2f1c-4ca6-49db-b3ab-849487964ab1,Art Institute of Charlotte,art-institute,Assistant Director of Admissions,2013-02-01,2015-07-01
3afe2f1c-4ca6-49db-b3ab-849487964ab1,Red Ventures,red-ventures,Sales and Customer Service Representative,2009-01-01,2013-01-01
c62e7362-7957-40a9-ad3c-258435e5019a,ITGLOBAL.COM,itglobal-com,Chief Operating Officer,2019-01-01,
c62e7362-7957-40a9-ad3c-258435e5019a,1cloud,n/a,Chief Executive Officer,2014-09-01,2019-01-01
c62e7362-7957-40a9-ad3c-258435e5019a,Peter-Service,n/a,Начальник Группы Автоматизации,2010-07-01,2014-09-01
c62e7362-7957-40a9-ad3c-258435e5019a,Nienschanz,n/a,Project Manager,2007-05-01,2010-06-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,Great Bay Community College,n/a,Instructor,2013-06-01,2014-03-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,Eigensoft,n/a,CIO/CTO/Senior Software Engineer,1999-11-01,2004-06-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,Liberty Mutual Insurance,liberty-mutual-insurance,Senior Software Engineer,1999-11-01,2010-12-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,ZoroSoft.com Inc,n/a,President/Architect/Software Engineer/Webmaster,1999-02-01,1999-10-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,ICOM Systems,n/a,General Manager/Network Admin/Sys Admin,1995-10-01,1999-01-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,Monaco Enterprises,n/a,Software/Hardware Engineer II,1989-09-01,1992-12-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,Intel Corporation,intel-corporation,Software/Hardware Engineer,1986-04-01,1989-07-01
7ce259e1-fb4b-468c-aff0-a7a70f6c4997,Psytech Inc,n/a,Co-founder/Principle Engineer,1984-12-01,1987-12-01
d6a0a7cc-a5d2-4941-a9da-c836bbfc6df2,Zillow,zillow,Senior Construction Project Manager,2019-09-01,
d6a0a7cc-a5d2-4941-a9da-c836bbfc6df2,American Homes 4 Rent,ah4r,Field Superintendent,2014-01-01,2019-09-01
d6a0a7cc-a5d2-4941-a9da-c836bbfc6df2,Signature home improvements,n/a,Construction Office Manager and Bookkeeper,2012-06-01,2014-12-01
d6a0a7cc-a5d2-4941-a9da-c836bbfc6df2,Genie services,n/a,"Costruction Field Manger Austin, TX",2003-09-01,2014-06-01
d6a0a7cc-a5d2-4941-a9da-c836bbfc6df2,M&S Consulting and Management,n/a,Owner and Principal tax accounting and bookkeeping,1998-01-01,2015-02-01
d6a0a7cc-a5d2-4941-a9da-c836bbfc6df2,Allied Signal,n/a,Machinist,1996-03-01,1998-09-01
5bae30bb-a849-4c2c-98c4-00d6d81203a2,Microsoft,microsoft,Principal Data and Applied Scientist Manager,2019-03-01,
